"cons","edo","NOM_ENT","mun","NOM_MUN","grupo","NOMBRE_GRUPO","monto_venta","animales_venta"
"2069","18","Nayarit","015","Santiago Ixcuintla","2","equinos",0,0
"2069","18","Nayarit","015","Santiago Ixcuintla","3","cerdos",0,0
"2069","18","Nayarit","015","Santiago Ixcuintla","4","aves",0,0
"2069","18","Nayarit","015","Santiago Ixcuintla","5","cyb",0,0
"2070","18","Nayarit","015","Santiago Ixcuintla","1","reses",0,0
"2070","18","Nayarit","015","Santiago Ixcuintla","2","equinos",0,0
"2070","18","Nayarit","015","Santiago Ixcuintla","3","cerdos",0,0
"2070","18","Nayarit","015","Santiago Ixcuintla","4","aves",0,0
"2070","18","Nayarit","015","Santiago Ixcuintla","5","cyb",0,0
"2071","18","Nayarit","015","Santiago Ixcuintla","1","reses",0,0
"2071","18","Nayarit","015","Santiago Ixcuintla","2","equinos",0,0
"2071","18","Nayarit","015","Santiago Ixcuintla","3","cerdos",0,0
"2071","18","Nayarit","015","Santiago Ixcuintla","4","aves",0,0
"2071","18","Nayarit","015","Santiago Ixcuintla","5","cyb",0,0
"2072","18","Nayarit","015","Santiago Ixcuintla","1","reses",0,0
"2072","18","Nayarit","015","Santiago Ixcuintla","2","equinos",0,0
"2072","18","Nayarit","015","Santiago Ixcuintla","3","cerdos",0,0
"2072","18","Nayarit","015","Santiago Ixcuintla","4","aves",0,0
"2072","18","Nayarit","015","Santiago Ixcuintla","5","cyb",0,0
"2073","18","Nayarit","015","Santiago Ixcuintla","1","reses",0,0
"2073","18","Nayarit","015","Santiago Ixcuintla","2","equinos",0,0
"2073","18","Nayarit","015","Santiago Ixcuintla","3","cerdos",0,0
"2073","18","Nayarit","015","Santiago Ixcuintla","4","aves",0,0
"2073","18","Nayarit","015","Santiago Ixcuintla","5","cyb",0,0
"2074","18","Nayarit","015","Santiago Ixcuintla","1","reses",0,0
"2074","18","Nayarit","015","Santiago Ixcuintla","2","equinos",0,0
"2074","18","Nayarit","015","Santiago Ixcuintla","3","cerdos",0,0
"2074","18","Nayarit","015","Santiago Ixcuintla","4","aves",0,0
"2074","18","Nayarit","015","Santiago Ixcuintla","5","cyb",0,0
"2075","18","Nayarit","015","Santiago Ixcuintla","1","reses",39000,6
"2075","18","Nayarit","015","Santiago Ixcuintla","2","equinos",0,0
"2075","18","Nayarit","015","Santiago Ixcuintla","3","cerdos",0,0
"2075","18","Nayarit","015","Santiago Ixcuintla","4","aves",0,0
"2075","18","Nayarit","015","Santiago Ixcuintla","5","cyb",0,0
"2076","18","Nayarit","015","Santiago Ixcuintla","1","reses",0,0
"2076","18","Nayarit","015","Santiago Ixcuintla","2","equinos",0,0
"2076","18","Nayarit","015","Santiago Ixcuintla","3","cerdos",0,0
"2076","18","Nayarit","015","Santiago Ixcuintla","4","aves",0,0
"2076","18","Nayarit","015","Santiago Ixcuintla","5","cyb",0,0
"2077","18","Nayarit","015","Santiago Ixcuintla","1","reses",0,0
"2077","18","Nayarit","015","Santiago Ixcuintla","2","equinos",0,0
"2077","18","Nayarit","015","Santiago Ixcuintla","3","cerdos",0,0
"2077","18","Nayarit","015","Santiago Ixcuintla","4","aves",0,0
"2077","18","Nayarit","015","Santiago Ixcuintla","5","cyb",0,0
"2078","18","Nayarit","015","Santiago Ixcuintla","1","reses",0,0
"2078","18","Nayarit","015","Santiago Ixcuintla","2","equinos",0,0
"2078","18","Nayarit","015","Santiago Ixcuintla","3","cerdos",0,0
"2078","18","Nayarit","015","Santiago Ixcuintla","4","aves",0,0
"2078","18","Nayarit","015","Santiago Ixcuintla","5","cyb",0,0
"2079","18","Nayarit","015","Santiago Ixcuintla","1","reses",0,0
"2079","18","Nayarit","015","Santiago Ixcuintla","2","equinos",0,0
"2079","18","Nayarit","015","Santiago Ixcuintla","3","cerdos",0,0
"2079","18","Nayarit","015","Santiago Ixcuintla","4","aves",0,0
"2079","18","Nayarit","015","Santiago Ixcuintla","5","cyb",0,0
"2081","18","Nayarit","018","Tuxpan","1","reses",0,0
"2081","18","Nayarit","018","Tuxpan","2","equinos",0,0
"2081","18","Nayarit","018","Tuxpan","3","cerdos",0,0
"2081","18","Nayarit","018","Tuxpan","4","aves",0,0
"2081","18","Nayarit","018","Tuxpan","5","cyb",0,0
"2082","18","Nayarit","018","Tuxpan","1","reses",0,0
"2082","18","Nayarit","018","Tuxpan","2","equinos",0,0
"2082","18","Nayarit","018","Tuxpan","3","cerdos",0,0
"2082","18","Nayarit","018","Tuxpan","4","aves",0,0
"2082","18","Nayarit","018","Tuxpan","5","cyb",0,0
"2083","18","Nayarit","018","Tuxpan","1","reses",0,0
"2083","18","Nayarit","018","Tuxpan","2","equinos",0,0
"2083","18","Nayarit","018","Tuxpan","3","cerdos",0,0
"2083","18","Nayarit","018","Tuxpan","4","aves",0,0
"2083","18","Nayarit","018","Tuxpan","5","cyb",0,0
"2084","18","Nayarit","018","Tuxpan","1","reses",0,0
"2084","18","Nayarit","018","Tuxpan","2","equinos",0,0
"2084","18","Nayarit","018","Tuxpan","3","cerdos",0,0
"2084","18","Nayarit","018","Tuxpan","4","aves",0,0
"2084","18","Nayarit","018","Tuxpan","5","cyb",0,0
"2085","18","Nayarit","018","Tuxpan","1","reses",0,0
"2085","18","Nayarit","018","Tuxpan","2","equinos",0,0
"2085","18","Nayarit","018","Tuxpan","3","cerdos",0,0
"2085","18","Nayarit","018","Tuxpan","4","aves",0,0
"2085","18","Nayarit","018","Tuxpan","5","cyb",0,0
"2086","18","Nayarit","018","Tuxpan","1","reses",0,0
"2086","18","Nayarit","018","Tuxpan","2","equinos",0,0
"2086","18","Nayarit","018","Tuxpan","3","cerdos",0,0
"2086","18","Nayarit","018","Tuxpan","4","aves",0,0
"2086","18","Nayarit","018","Tuxpan","5","cyb",0,0
"2087","18","Nayarit","018","Tuxpan","1","reses",0,0
"2087","18","Nayarit","018","Tuxpan","2","equinos",0,0
"2087","18","Nayarit","018","Tuxpan","3","cerdos",0,0
"2087","18","Nayarit","018","Tuxpan","4","aves",0,0
"2087","18","Nayarit","018","Tuxpan","5","cyb",0,0
"2088","18","Nayarit","018","Tuxpan","1","reses",0,0
"2088","18","Nayarit","018","Tuxpan","2","equinos",0,0
"2088","18","Nayarit","018","Tuxpan","3","cerdos",0,0
"2088","18","Nayarit","018","Tuxpan","4","aves",0,0
"2088","18","Nayarit","018","Tuxpan","5","cyb",0,0
"2089","18","Nayarit","018","Tuxpan","1","reses",0,0
"2089","18","Nayarit","018","Tuxpan","2","equinos",0,0
"2089","18","Nayarit","018","Tuxpan","3","cerdos",0,0
"2089","18","Nayarit","018","Tuxpan","4","aves",0,0
"2089","18","Nayarit","018","Tuxpan","5","cyb",0,0
"2090","18","Nayarit","018","Tuxpan","1","reses",0,0
"2090","18","Nayarit","018","Tuxpan","2","equinos",0,0
"2090","18","Nayarit","018","Tuxpan","3","cerdos",0,0
"2090","18","Nayarit","018","Tuxpan","4","aves",0,0
"2090","18","Nayarit","018","Tuxpan","5","cyb",0,0
"2091","18","Nayarit","018","Tuxpan","1","reses",0,0
"2091","18","Nayarit","018","Tuxpan","2","equinos",0,0
"2091","18","Nayarit","018","Tuxpan","3","cerdos",0,0
"2091","18","Nayarit","018","Tuxpan","4","aves",0,0
"2091","18","Nayarit","018","Tuxpan","5","cyb",0,0
"2092","18","Nayarit","018","Tuxpan","1","reses",0,0
"2092","18","Nayarit","018","Tuxpan","2","equinos",0,0
"2092","18","Nayarit","018","Tuxpan","3","cerdos",0,0
"2092","18","Nayarit","018","Tuxpan","4","aves",0,0
"2092","18","Nayarit","018","Tuxpan","5","cyb",0,0
"2093","18","Nayarit","018","Tuxpan","1","reses",0,0
"2093","18","Nayarit","018","Tuxpan","2","equinos",0,0
"2093","18","Nayarit","018","Tuxpan","3","cerdos",0,0
"2093","18","Nayarit","018","Tuxpan","4","aves",0,0
"2093","18","Nayarit","018","Tuxpan","5","cyb",0,0
"2094","18","Nayarit","018","Tuxpan","1","reses",0,0
"2094","18","Nayarit","018","Tuxpan","2","equinos",0,0
"2094","18","Nayarit","018","Tuxpan","3","cerdos",0,0
"2094","18","Nayarit","018","Tuxpan","4","aves",0,0
"2094","18","Nayarit","018","Tuxpan","5","cyb",0,0
"2095","18","Nayarit","018","Tuxpan","1","reses",0,0
"2095","18","Nayarit","018","Tuxpan","2","equinos",0,0
"2095","18","Nayarit","018","Tuxpan","3","cerdos",0,0
"2095","18","Nayarit","018","Tuxpan","4","aves",0,0
"2095","18","Nayarit","018","Tuxpan","5","cyb",0,0
"2096","18","Nayarit","018","Tuxpan","1","reses",0,0
"2096","18","Nayarit","018","Tuxpan","2","equinos",0,0
"2096","18","Nayarit","018","Tuxpan","3","cerdos",0,0
"2096","18","Nayarit","018","Tuxpan","4","aves",0,0
"2096","18","Nayarit","018","Tuxpan","5","cyb",0,0
"2097","18","Nayarit","018","Tuxpan","1","reses",0,0
"2097","18","Nayarit","018","Tuxpan","2","equinos",0,0
"2097","18","Nayarit","018","Tuxpan","3","cerdos",0,0
"2097","18","Nayarit","018","Tuxpan","4","aves",0,0
"2097","18","Nayarit","018","Tuxpan","5","cyb",0,0
"2098","18","Nayarit","018","Tuxpan","1","reses",0,0
"2098","18","Nayarit","018","Tuxpan","2","equinos",0,0
"2098","18","Nayarit","018","Tuxpan","3","cerdos",0,0
"2098","18","Nayarit","018","Tuxpan","4","aves",0,0
"2098","18","Nayarit","018","Tuxpan","5","cyb",0,0
"2099","18","Nayarit","018","Tuxpan","1","reses",0,0
"2099","18","Nayarit","018","Tuxpan","2","equinos",0,0
"2099","18","Nayarit","018","Tuxpan","3","cerdos",0,0
"2099","18","Nayarit","018","Tuxpan","4","aves",0,0
"2099","18","Nayarit","018","Tuxpan","5","cyb",0,0
"2100","18","Nayarit","018","Tuxpan","1","reses",0,0
"2100","18","Nayarit","018","Tuxpan","2","equinos",0,0
"2100","18","Nayarit","018","Tuxpan","3","cerdos",0,0
"2100","18","Nayarit","018","Tuxpan","4","aves",0,0
"2100","18","Nayarit","018","Tuxpan","5","cyb",0,0
"2101","18","Nayarit","018","Tuxpan","1","reses",13500,3
"2101","18","Nayarit","018","Tuxpan","2","equinos",0,0
"2101","18","Nayarit","018","Tuxpan","3","cerdos",0,0
"2101","18","Nayarit","018","Tuxpan","4","aves",0,0
"2101","18","Nayarit","018","Tuxpan","5","cyb",0,0
"2102","18","Nayarit","018","Tuxpan","1","reses",0,0
"2102","18","Nayarit","018","Tuxpan","2","equinos",0,0
"2102","18","Nayarit","018","Tuxpan","3","cerdos",0,0
"2102","18","Nayarit","018","Tuxpan","4","aves",0,0
"2102","18","Nayarit","018","Tuxpan","5","cyb",0,0
"2102","18","Nayarit","018","Tuxpan","6","otro",0,0
"2103","18","Nayarit","018","Tuxpan","1","reses",3000,1
"2103","18","Nayarit","018","Tuxpan","2","equinos",0,0
"2103","18","Nayarit","018","Tuxpan","3","cerdos",0,0
"2103","18","Nayarit","018","Tuxpan","4","aves",0,0
"2103","18","Nayarit","018","Tuxpan","5","cyb",0,0
"2104","18","Nayarit","018","Tuxpan","1","reses",0,0
"2104","18","Nayarit","018","Tuxpan","2","equinos",0,0
"2104","18","Nayarit","018","Tuxpan","3","cerdos",0,0
"2104","18","Nayarit","018","Tuxpan","4","aves",0,0
"2104","18","Nayarit","018","Tuxpan","5","cyb",0,0
"2105","18","Nayarit","018","Tuxpan","1","reses",0,0
"2105","18","Nayarit","018","Tuxpan","2","equinos",0,0
"2105","18","Nayarit","018","Tuxpan","3","cerdos",0,0
"2105","18","Nayarit","018","Tuxpan","4","aves",0,0
"2105","18","Nayarit","018","Tuxpan","5","cyb",0,0
"2106","18","Nayarit","018","Tuxpan","1","reses",0,0
"2106","18","Nayarit","018","Tuxpan","2","equinos",0,0
"2106","18","Nayarit","018","Tuxpan","3","cerdos",0,0
"2106","18","Nayarit","018","Tuxpan","4","aves",0,0
"2106","18","Nayarit","018","Tuxpan","5","cyb",0,0
"2107","18","Nayarit","018","Tuxpan","1","reses",0,0
"2107","18","Nayarit","018","Tuxpan","2","equinos",0,0
"2107","18","Nayarit","018","Tuxpan","3","cerdos",0,0
"2107","18","Nayarit","018","Tuxpan","4","aves",0,0
"2107","18","Nayarit","018","Tuxpan","5","cyb",0,0
"2108","18","Nayarit","018","Tuxpan","1","reses",0,0
"2108","18","Nayarit","018","Tuxpan","2","equinos",0,0
"2108","18","Nayarit","018","Tuxpan","3","cerdos",0,0
"2108","18","Nayarit","018","Tuxpan","4","aves",0,0
"2108","18","Nayarit","018","Tuxpan","5","cyb",0,0
"2109","18","Nayarit","018","Tuxpan","1","reses",0,0
"2109","18","Nayarit","018","Tuxpan","2","equinos",0,0
"2109","18","Nayarit","018","Tuxpan","3","cerdos",0,0
"2109","18","Nayarit","018","Tuxpan","4","aves",0,0
"2109","18","Nayarit","018","Tuxpan","5","cyb",0,0
"2110","18","Nayarit","018","Tuxpan","1","reses",0,0
"2110","18","Nayarit","018","Tuxpan","2","equinos",0,0
"2110","18","Nayarit","018","Tuxpan","3","cerdos",0,0
"2110","18","Nayarit","018","Tuxpan","4","aves",0,0
"2110","18","Nayarit","018","Tuxpan","5","cyb",0,0
"2111","18","Nayarit","018","Tuxpan","1","reses",0,0
"2111","18","Nayarit","018","Tuxpan","2","equinos",0,0
"2111","18","Nayarit","018","Tuxpan","3","cerdos",0,0
"2111","18","Nayarit","018","Tuxpan","4","aves",0,0
"2111","18","Nayarit","018","Tuxpan","5","cyb",0,0
"2112","18","Nayarit","018","Tuxpan","1","reses",0,0
"2112","18","Nayarit","018","Tuxpan","2","equinos",0,0
"2112","18","Nayarit","018","Tuxpan","3","cerdos",0,0
"2112","18","Nayarit","018","Tuxpan","4","aves",0,0
"2112","18","Nayarit","018","Tuxpan","5","cyb",0,0
"2113","18","Nayarit","018","Tuxpan","1","reses",0,0
"2113","18","Nayarit","018","Tuxpan","2","equinos",0,0
"2113","18","Nayarit","018","Tuxpan","3","cerdos",0,0
"2113","18","Nayarit","018","Tuxpan","4","aves",140,4
"2113","18","Nayarit","018","Tuxpan","5","cyb",0,0
"2114","18","Nayarit","018","Tuxpan","1","reses",0,0
"2114","18","Nayarit","018","Tuxpan","2","equinos",0,0
"2114","18","Nayarit","018","Tuxpan","3","cerdos",0,0
"2114","18","Nayarit","018","Tuxpan","4","aves",0,0
"2114","18","Nayarit","018","Tuxpan","5","cyb",0,0
"2115","18","Nayarit","018","Tuxpan","1","reses",0,0
"2115","18","Nayarit","018","Tuxpan","2","equinos",0,0
"2115","18","Nayarit","018","Tuxpan","3","cerdos",0,0
"2115","18","Nayarit","018","Tuxpan","4","aves",0,0
"2115","18","Nayarit","018","Tuxpan","5","cyb",0,0
"2116","18","Nayarit","018","Tuxpan","1","reses",0,0
"2116","18","Nayarit","018","Tuxpan","2","equinos",0,0
"2116","18","Nayarit","018","Tuxpan","3","cerdos",0,0
"2116","18","Nayarit","018","Tuxpan","4","aves",0,0
"2116","18","Nayarit","018","Tuxpan","5","cyb",0,0
"2117","18","Nayarit","018","Tuxpan","1","reses",0,0
"2117","18","Nayarit","018","Tuxpan","2","equinos",0,0
"2117","18","Nayarit","018","Tuxpan","3","cerdos",0,0
"2117","18","Nayarit","018","Tuxpan","4","aves",0,0
"2117","18","Nayarit","018","Tuxpan","5","cyb",0,0
"2118","18","Nayarit","018","Tuxpan","1","reses",0,0
"2118","18","Nayarit","018","Tuxpan","2","equinos",0,0
"2118","18","Nayarit","018","Tuxpan","3","cerdos",0,0
"2118","18","Nayarit","018","Tuxpan","4","aves",0,0
"2118","18","Nayarit","018","Tuxpan","5","cyb",0,0
"2119","18","Nayarit","018","Tuxpan","1","reses",0,0
"2119","18","Nayarit","018","Tuxpan","2","equinos",0,0
"2119","18","Nayarit","018","Tuxpan","3","cerdos",0,0
"2119","18","Nayarit","018","Tuxpan","4","aves",0,0
"2119","18","Nayarit","018","Tuxpan","5","cyb",0,0
"2121","16","Michoacán de Ocampo","075","Los Reyes","1","reses",0,0
"2121","16","Michoacán de Ocampo","075","Los Reyes","2","equinos",0,0
"2121","16","Michoacán de Ocampo","075","Los Reyes","3","cerdos",0,0
"2121","16","Michoacán de Ocampo","075","Los Reyes","4","aves",0,0
"2121","16","Michoacán de Ocampo","075","Los Reyes","5","cyb",0,0
"2122","16","Michoacán de Ocampo","075","Los Reyes","1","reses",0,0
"2122","16","Michoacán de Ocampo","075","Los Reyes","2","equinos",0,0
"2122","16","Michoacán de Ocampo","075","Los Reyes","3","cerdos",0,0
"2122","16","Michoacán de Ocampo","075","Los Reyes","4","aves",0,0
"2122","16","Michoacán de Ocampo","075","Los Reyes","5","cyb",0,0
"2123","16","Michoacán de Ocampo","075","Los Reyes","1","reses",0,0
"2123","16","Michoacán de Ocampo","075","Los Reyes","2","equinos",0,0
"2123","16","Michoacán de Ocampo","075","Los Reyes","3","cerdos",0,0
"2123","16","Michoacán de Ocampo","075","Los Reyes","4","aves",0,0
"2123","16","Michoacán de Ocampo","075","Los Reyes","5","cyb",0,0
"2124","16","Michoacán de Ocampo","075","Los Reyes","1","reses",0,0
"2124","16","Michoacán de Ocampo","075","Los Reyes","2","equinos",0,0
"2124","16","Michoacán de Ocampo","075","Los Reyes","3","cerdos",0,0
"2124","16","Michoacán de Ocampo","075","Los Reyes","4","aves",0,0
"2124","16","Michoacán de Ocampo","075","Los Reyes","5","cyb",0,0
"2125","16","Michoacán de Ocampo","075","Los Reyes","1","reses",0,0
"2125","16","Michoacán de Ocampo","075","Los Reyes","2","equinos",0,0
"2125","16","Michoacán de Ocampo","075","Los Reyes","3","cerdos",0,0
"2125","16","Michoacán de Ocampo","075","Los Reyes","4","aves",0,0
"2125","16","Michoacán de Ocampo","075","Los Reyes","5","cyb",0,0
"2126","16","Michoacán de Ocampo","075","Los Reyes","1","reses",0,0
"2126","16","Michoacán de Ocampo","075","Los Reyes","2","equinos",0,0
"2126","16","Michoacán de Ocampo","075","Los Reyes","3","cerdos",0,0
"2126","16","Michoacán de Ocampo","075","Los Reyes","4","aves",0,0
"2126","16","Michoacán de Ocampo","075","Los Reyes","5","cyb",0,0
"2127","16","Michoacán de Ocampo","075","Los Reyes","1","reses",0,0
"2127","16","Michoacán de Ocampo","075","Los Reyes","2","equinos",0,0
"2127","16","Michoacán de Ocampo","075","Los Reyes","3","cerdos",0,0
"2127","16","Michoacán de Ocampo","075","Los Reyes","4","aves",0,0
"2127","16","Michoacán de Ocampo","075","Los Reyes","5","cyb",0,0
"2128","16","Michoacán de Ocampo","075","Los Reyes","1","reses",0,0
"2128","16","Michoacán de Ocampo","075","Los Reyes","2","equinos",0,0
"2128","16","Michoacán de Ocampo","075","Los Reyes","3","cerdos",0,0
"2128","16","Michoacán de Ocampo","075","Los Reyes","4","aves",0,0
"2128","16","Michoacán de Ocampo","075","Los Reyes","5","cyb",0,0
"2129","16","Michoacán de Ocampo","075","Los Reyes","1","reses",0,0
"2129","16","Michoacán de Ocampo","075","Los Reyes","2","equinos",0,0
"2129","16","Michoacán de Ocampo","075","Los Reyes","3","cerdos",0,0
"2129","16","Michoacán de Ocampo","075","Los Reyes","4","aves",0,0
"2129","16","Michoacán de Ocampo","075","Los Reyes","5","cyb",0,0
"2130","16","Michoacán de Ocampo","075","Los Reyes","1","reses",0,0
"2130","16","Michoacán de Ocampo","075","Los Reyes","2","equinos",0,0
"2130","16","Michoacán de Ocampo","075","Los Reyes","3","cerdos",0,0
"2130","16","Michoacán de Ocampo","075","Los Reyes","4","aves",0,0
"2130","16","Michoacán de Ocampo","075","Los Reyes","5","cyb",0,0
"2131","16","Michoacán de Ocampo","075","Los Reyes","1","reses",0,0
"2131","16","Michoacán de Ocampo","075","Los Reyes","2","equinos",0,0
"2131","16","Michoacán de Ocampo","075","Los Reyes","3","cerdos",0,0
"2131","16","Michoacán de Ocampo","075","Los Reyes","4","aves",0,0
"2131","16","Michoacán de Ocampo","075","Los Reyes","5","cyb",0,0
"2132","16","Michoacán de Ocampo","075","Los Reyes","1","reses",0,0
"2132","16","Michoacán de Ocampo","075","Los Reyes","2","equinos",0,0
"2132","16","Michoacán de Ocampo","075","Los Reyes","3","cerdos",0,0
"2132","16","Michoacán de Ocampo","075","Los Reyes","4","aves",0,0
"2132","16","Michoacán de Ocampo","075","Los Reyes","5","cyb",0,0
"2133","16","Michoacán de Ocampo","075","Los Reyes","1","reses",0,0
"2133","16","Michoacán de Ocampo","075","Los Reyes","2","equinos",0,0
"2133","16","Michoacán de Ocampo","075","Los Reyes","3","cerdos",0,0
"2133","16","Michoacán de Ocampo","075","Los Reyes","4","aves",0,0
"2133","16","Michoacán de Ocampo","075","Los Reyes","5","cyb",0,0
"2134","16","Michoacán de Ocampo","075","Los Reyes","1","reses",0,0
"2134","16","Michoacán de Ocampo","075","Los Reyes","2","equinos",0,0
"2134","16","Michoacán de Ocampo","075","Los Reyes","3","cerdos",0,0
"2134","16","Michoacán de Ocampo","075","Los Reyes","4","aves",0,0
"2134","16","Michoacán de Ocampo","075","Los Reyes","5","cyb",0,0
"2135","16","Michoacán de Ocampo","075","Los Reyes","1","reses",0,0
"2135","16","Michoacán de Ocampo","075","Los Reyes","2","equinos",0,0
"2135","16","Michoacán de Ocampo","075","Los Reyes","3","cerdos",0,0
"2135","16","Michoacán de Ocampo","075","Los Reyes","4","aves",0,0
"2135","16","Michoacán de Ocampo","075","Los Reyes","5","cyb",0,0
"2136","16","Michoacán de Ocampo","075","Los Reyes","1","reses",0,0
"2136","16","Michoacán de Ocampo","075","Los Reyes","2","equinos",0,0
"2136","16","Michoacán de Ocampo","075","Los Reyes","3","cerdos",0,0
"2136","16","Michoacán de Ocampo","075","Los Reyes","4","aves",0,0
"2136","16","Michoacán de Ocampo","075","Los Reyes","5","cyb",0,0
"2137","16","Michoacán de Ocampo","075","Los Reyes","1","reses",0,0
"2137","16","Michoacán de Ocampo","075","Los Reyes","2","equinos",0,0
"2137","16","Michoacán de Ocampo","075","Los Reyes","3","cerdos",0,0
"2137","16","Michoacán de Ocampo","075","Los Reyes","4","aves",0,0
"2137","16","Michoacán de Ocampo","075","Los Reyes","5","cyb",0,0
"2138","16","Michoacán de Ocampo","075","Los Reyes","1","reses",0,0
"2138","16","Michoacán de Ocampo","075","Los Reyes","2","equinos",0,0
"2138","16","Michoacán de Ocampo","075","Los Reyes","3","cerdos",0,0
"2138","16","Michoacán de Ocampo","075","Los Reyes","4","aves",0,0
"2138","16","Michoacán de Ocampo","075","Los Reyes","5","cyb",0,0
"2139","16","Michoacán de Ocampo","075","Los Reyes","1","reses",0,0
"2139","16","Michoacán de Ocampo","075","Los Reyes","2","equinos",0,0
"2139","16","Michoacán de Ocampo","075","Los Reyes","3","cerdos",0,0
"2139","16","Michoacán de Ocampo","075","Los Reyes","4","aves",0,0
"2139","16","Michoacán de Ocampo","075","Los Reyes","5","cyb",0,0
"2140","16","Michoacán de Ocampo","075","Los Reyes","1","reses",0,0
"2140","16","Michoacán de Ocampo","075","Los Reyes","2","equinos",0,0
"2140","16","Michoacán de Ocampo","075","Los Reyes","3","cerdos",0,0
"2140","16","Michoacán de Ocampo","075","Los Reyes","4","aves",0,0
"2140","16","Michoacán de Ocampo","075","Los Reyes","5","cyb",0,0
"2141","16","Michoacán de Ocampo","075","Los Reyes","1","reses",0,0
"2141","16","Michoacán de Ocampo","075","Los Reyes","2","equinos",0,0
"2141","16","Michoacán de Ocampo","075","Los Reyes","3","cerdos",0,0
"2141","16","Michoacán de Ocampo","075","Los Reyes","4","aves",0,0
"2141","16","Michoacán de Ocampo","075","Los Reyes","5","cyb",0,0
"2142","16","Michoacán de Ocampo","075","Los Reyes","1","reses",0,0
"2142","16","Michoacán de Ocampo","075","Los Reyes","2","equinos",0,0
"2142","16","Michoacán de Ocampo","075","Los Reyes","3","cerdos",0,0
"2142","16","Michoacán de Ocampo","075","Los Reyes","4","aves",0,0
"2142","16","Michoacán de Ocampo","075","Los Reyes","5","cyb",0,0
"2143","16","Michoacán de Ocampo","075","Los Reyes","1","reses",0,0
"2143","16","Michoacán de Ocampo","075","Los Reyes","2","equinos",0,0
"2143","16","Michoacán de Ocampo","075","Los Reyes","3","cerdos",0,0
"2143","16","Michoacán de Ocampo","075","Los Reyes","4","aves",0,0
"2143","16","Michoacán de Ocampo","075","Los Reyes","5","cyb",0,0
"2144","16","Michoacán de Ocampo","075","Los Reyes","1","reses",0,0
"2144","16","Michoacán de Ocampo","075","Los Reyes","2","equinos",0,0
"2144","16","Michoacán de Ocampo","075","Los Reyes","3","cerdos",0,0
"2144","16","Michoacán de Ocampo","075","Los Reyes","4","aves",0,0
"2144","16","Michoacán de Ocampo","075","Los Reyes","5","cyb",0,0
"2145","16","Michoacán de Ocampo","075","Los Reyes","1","reses",0,0
"2145","16","Michoacán de Ocampo","075","Los Reyes","2","equinos",0,0
"2145","16","Michoacán de Ocampo","075","Los Reyes","3","cerdos",0,0
"2145","16","Michoacán de Ocampo","075","Los Reyes","4","aves",0,0
"2145","16","Michoacán de Ocampo","075","Los Reyes","5","cyb",0,0
"2146","16","Michoacán de Ocampo","075","Los Reyes","1","reses",0,0
"2146","16","Michoacán de Ocampo","075","Los Reyes","2","equinos",0,0
"2146","16","Michoacán de Ocampo","075","Los Reyes","3","cerdos",0,0
"2146","16","Michoacán de Ocampo","075","Los Reyes","4","aves",0,0
"2146","16","Michoacán de Ocampo","075","Los Reyes","5","cyb",0,0
"2147","16","Michoacán de Ocampo","075","Los Reyes","1","reses",0,0
"2147","16","Michoacán de Ocampo","075","Los Reyes","2","equinos",0,0
"2147","16","Michoacán de Ocampo","075","Los Reyes","3","cerdos",0,0
"2147","16","Michoacán de Ocampo","075","Los Reyes","4","aves",0,0
"2147","16","Michoacán de Ocampo","075","Los Reyes","5","cyb",0,0
"2148","16","Michoacán de Ocampo","075","Los Reyes","1","reses",0,0
"2148","16","Michoacán de Ocampo","075","Los Reyes","2","equinos",0,0
"2148","16","Michoacán de Ocampo","075","Los Reyes","3","cerdos",0,0
"2148","16","Michoacán de Ocampo","075","Los Reyes","4","aves",0,0
"2148","16","Michoacán de Ocampo","075","Los Reyes","5","cyb",0,0
"2149","16","Michoacán de Ocampo","075","Los Reyes","1","reses",0,0
"2149","16","Michoacán de Ocampo","075","Los Reyes","2","equinos",0,0
"2149","16","Michoacán de Ocampo","075","Los Reyes","3","cerdos",0,0
"2149","16","Michoacán de Ocampo","075","Los Reyes","4","aves",0,0
"2149","16","Michoacán de Ocampo","075","Los Reyes","5","cyb",0,0
"2150","16","Michoacán de Ocampo","075","Los Reyes","1","reses",0,0
"2150","16","Michoacán de Ocampo","075","Los Reyes","2","equinos",0,0
"2150","16","Michoacán de Ocampo","075","Los Reyes","3","cerdos",0,0
"2150","16","Michoacán de Ocampo","075","Los Reyes","4","aves",0,0
"2150","16","Michoacán de Ocampo","075","Los Reyes","5","cyb",0,0
"2151","16","Michoacán de Ocampo","075","Los Reyes","1","reses",0,0
"2151","16","Michoacán de Ocampo","075","Los Reyes","2","equinos",0,0
"2151","16","Michoacán de Ocampo","075","Los Reyes","3","cerdos",0,0
"2151","16","Michoacán de Ocampo","075","Los Reyes","4","aves",0,0
"2151","16","Michoacán de Ocampo","075","Los Reyes","5","cyb",0,0
"2152","16","Michoacán de Ocampo","075","Los Reyes","1","reses",0,0
"2152","16","Michoacán de Ocampo","075","Los Reyes","2","equinos",0,0
"2152","16","Michoacán de Ocampo","075","Los Reyes","3","cerdos",0,0
"2152","16","Michoacán de Ocampo","075","Los Reyes","4","aves",0,0
"2152","16","Michoacán de Ocampo","075","Los Reyes","5","cyb",0,0
"2153","16","Michoacán de Ocampo","075","Los Reyes","1","reses",0,0
"2153","16","Michoacán de Ocampo","075","Los Reyes","2","equinos",0,0
